Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
1793,Martín Montoya,es ESP,DF,Betis,es La Liga,29,1991,5,2,239,2.7,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.02,0.13,0.15,0.02,0.15,Matches,2.7,6,2,3,3,0,2,3,66.7,1,28,5,17.9,6,14,8,4,2,0,2,1,7,7,0,,,,,,,,,,,,,,,,125,163,76.7,1984,606,72,81,88.9,39,54,72.2,11,19,57.9,0,0.3,-0.3,4,9,2,2,10,159,38269.230769230766,1990000,18461.53846153846,960000,31886.42307692308,1658094,15382.384615384615,799884,43325.44230769231,2252923,20900.71153846154,1086837,3-yrs,5970000,2880000,4974281,2399653,6758770,3260512,Reserve,D,RB,30,Spain,Real Betis
1797,Álvaro Morata,es ESP,FW,Juventus,it Serie A,27,1992,32,23,2014,22.4,11,9,10,1,1,3,1,0.49,0.4,0.89,0.45,0.85,10.9,10.2,4.8,15.0,0.49,0.22,0.71,0.46,0.67,Matches,22.4,19,12,2,10,7,2,16,12.5,14,332,88,26.5,30,142,160,23,3,0,20,9,28,18,0,,,,,,,,,,,,,,,,458,612,74.8,7753,1290,222,287,77.4,174,215,80.9,45,68,66.2,9,4.8,4.2,40,29,25,5,47,30,123269.23076923077,6410000,96153.84615384616,5000000,102709.51923076923,5340895,80116.63461538461,4166065,139555.84615384616,7256904,108857.92307692308,5660612,1-yr,6410000,5000000,5340895,4166065,7256904,5660612,Starter,F,CF,29,Spain,Juventus
1800,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,36,1984,28,28,2493,27.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,0.02,0.01,0.03,0.02,0.03,Matches,27.7,33,23,21,12,0,13,37,35.1,24,222,67,30.2,126,88,8,47,13,0,34,41,74,110,1,,,,,,,,,,,,,,,,1073,1265,84.8,21905,8470,360,392,91.8,517,580,89.1,182,252,72.2,0,0.3,-0.3,7,43,2,0,63,196,12115.384615384615,630000,6730.769230769231,350000,10094.692307692309,524924,5608.173076923077,291625,13716.096153846154,713237,7620.057692307692,396243,1-yr,630000,350000,524924,291625,713237,396243,Reserve,D,CB,37,Madagascar,Lorient
1801,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,28,1992,5,2,193,2.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.12,0.0,0.12,0.12,0.12,Matches,2.1,5,3,5,0,0,2,6,33.3,4,29,8,27.6,18,3,8,5,1,0,4,1,6,5,0,,,,,,,,,,,,,,,,84,100,84.0,1482,380,44,48,91.7,31,32,96.9,9,17,52.9,0,0.0,0.0,0,4,1,0,3,188,30192.30769230769,1570000,14423.076923076924,750000,25156.615384615383,1308144,12017.5,624910,34181.38461538462,1777432,16328.692307692309,849092,3-yrs,4710000,2250000,3924433,1874729,5332296,2547275,Starter,D,LB,29,Spain,Villarreal
1802,Álex Moreno,es ESP,DF,Betis,es La Liga,27,1993,23,20,1786,19.8,0,2,0,0,0,4,0,0.0,0.1,0.1,0.0,0.1,0.8,0.8,2.1,2.8,0.04,0.1,0.14,0.04,0.14,Matches,19.8,42,25,21,15,6,14,48,29.2,34,279,82,29.4,125,113,41,35,5,0,30,26,68,55,0,,,,,,,,,,,,,,,,907,1159,78.3,14873,5343,467,517,90.3,351,430,81.6,68,158,43.0,2,2.1,-0.1,17,42,16,8,52,322,13076.923076923076,680000,6346.153846153846,330000,10895.865384615385,566585,5287.692307692308,274960,14804.673076923076,769843,7184.615384615385,373600,4-yrs,2720000,1320000,2266339,1099841,3079373,1494401,Reserve,D,LB,28,Spain,Real Betis
1803,Gerard Moreno,es ESP,FWMF,Villarreal,es La Liga,28,1992,33,30,2673,29.7,23,7,13,10,10,3,0,0.77,0.24,1.01,0.44,0.67,19.1,11.6,7.6,19.2,0.64,0.25,0.9,0.39,0.65,Matches,29.7,19,13,4,13,2,8,38,21.1,30,327,82,25.1,39,144,144,27,5,0,22,15,34,25,0,,,,,,,,,,,,,,,,771,1122,68.7,14613,3527,341,449,75.9,292,403,72.5,122,189,64.6,7,7.6,-0.6,43,78,46,9,110,65,103653.84615384616,5390000,49807.69230769231,2590000,86365.73076923077,4491018,41500.42307692308,2158022,117348.82692307692,6102139,56388.40384615384,2932197,6-yrs,32340000,15540000,26946107,12948130,36612835,17593181,Starter,F,CF,29,Spain,Villarreal
1804,Tete Morente,es ESP,MFFW,Elche,es La Liga,23,1996,30,23,2019,22.4,2,5,2,0,0,5,0,0.09,0.22,0.31,0.09,0.31,2.4,2.4,2.4,4.8,0.11,0.11,0.21,0.11,0.21,Matches,22.4,36,27,21,12,3,13,43,30.2,30,331,97,29.3,92,157,82,28,1,0,27,17,53,31,0,,,,,,,,,,,,,,,,557,742,75.1,9323,2299,304,344,88.4,183,228,80.3,54,110,49.1,5,2.4,2.6,15,26,21,12,37,450,5576.923076923077,290000,2692.3076923076924,140000,4646.769230769231,241632,2243.269230769231,116650,6313.75,328315,3048.019230769231,158497,3-yrs,870000,420000,724895,349949,984946,475491,Starter,F,LW,25,Spain,Elche
1807,Ilaix Moriba,gn GUI,MF,Barcelona,es La Liga,17,2003,14,4,542,6.0,1,2,1,0,0,1,0,0.17,0.33,0.5,0.17,0.5,1.2,1.2,0.8,2.0,0.19,0.14,0.33,0.19,0.33,Matches,6.0,14,9,4,8,2,5,12,41.7,7,161,43,26.7,27,87,47,13,1,0,12,8,22,6,0,,,,,,,,,,,,,,,,340,370,91.9,5064,799,193,205,94.1,123,134,91.8,15,19,78.9,2,0.8,1.2,7,26,4,0,16,183,31153.846153846152,1620000,15000.0,780000,25957.78846153846,1349805,12498.192307692309,649906,35269.96153846154,1834038,16981.826923076922,883055,1-yr,1620000,780000,1349805,649906,1834038,883055,Starter,M,CM,19,Guinea,Valencia
1808,Raúl Moro,es ESP,MF,Lazio,it Serie A,17,2002,1,0,11,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.1,0,0,0,0,0,0,0,,0,9,2,22.2,1,3,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,319,17884.615384615383,930000,9615.384615384615,500000,14901.692307692309,774888,8011.653846153846,416606,20247.57692307692,1052874,10885.78846153846,566061,4-yrs,3720000,2000000,3099552,1666426,4211495,2264245,Reserve,F,LW,19,Spain,Lazio
1809,Loren Morón,es ESP,FWMF,Betis,es La Liga,26,1993,26,9,991,11.0,1,0,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,2.4,2.4,0.4,2.8,0.22,0.03,0.25,0.22,0.25,Matches,11.0,11,9,4,4,3,0,9,0.0,9,175,38,21.7,18,84,73,9,0,0,9,7,18,15,0,,,,,,,,,,,,,,,,136,194,70.1,2170,648,81,97,83.5,33,58,56.9,16,25,64.0,0,0.4,-0.4,6,14,4,1,21,293,15576.923076923076,810000,7500.0,390000,12978.903846153846,674903,6249.096153846154,324953,17634.98076923077,917019,8490.923076923076,441528,1-yr,810000,390000,674903,324953,917019,441528,Reserve,F,CF,28,Spain,Espanyol
1811,Aimen Moueffek,fr FRA,DFMF,Saint-Étienne,fr Ligue 1,19,2001,19,6,743,8.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.02,0.05,0.07,0.02,0.07,Matches,8.3,26,19,17,8,1,7,30,23.3,23,173,51,29.5,74,83,16,28,4,0,24,4,30,17,0,,,,,,,,,,,,,,,,277,373,74.3,4957,1692,125,151,82.8,116,148,78.4,32,57,56.1,0,0.4,-0.4,8,13,5,0,28,360,4038.4615384615386,210000,2307.692307692308,120000,3364.903846153846,174975,1922.8076923076924,99986,4572.038461538462,237746,2612.596153846154,135855,3-yrs,630000,360000,524924,299957,713237,407564,Reserve,M,CM,20,France,St-Etienne
1812,Youssoufa Moukoko,de GER,FWMF,Dortmund,de Bundesliga,15,2004,14,2,422,4.7,3,0,3,0,0,0,0,0.64,0.0,0.64,0.64,0.64,2.8,2.8,0.7,3.5,0.59,0.15,0.74,0.59,0.74,Matches,4.7,3,2,0,2,1,1,1,100.0,0,72,29,40.3,5,27,40,5,0,0,5,0,3,1,0,,,,,,,,,,,,,,,,60,78,76.9,845,123,33,40,82.5,15,23,65.2,5,6,83.3,0,0.7,-0.7,1,2,1,0,3,465,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,2-yrs,100000,60000,83321,49993,113212,67927,Reserve,F,CF,17,Germany,Borussia Dortmund
1813,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,22,1997,26,26,2276,25.3,3,1,3,0,0,6,0,0.12,0.04,0.16,0.12,0.16,1.9,1.9,0.7,2.6,0.08,0.03,0.1,0.08,0.1,Matches,25.3,59,38,47,12,0,29,45,64.4,16,227,94,41.4,128,94,5,35,10,0,25,39,98,106,2,,,,,,,,,,,,,,,,1027,1134,90.6,23279,6409,259,275,94.2,527,561,93.9,230,277,83.0,1,0.7,0.3,6,48,0,0,55,235,9615.384615384615,500000,5384.615384615385,280000,8011.653846153846,416606,4486.538461538462,233300,10885.78846153846,566061,6096.038461538462,316994,2-yrs,1000000,560000,833213,466599,1132122,633988,Reserve,D,CB,24,Cameroon,St-Etienne
1814,Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,34,1986,29,29,2610,29.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,29.0,0,0,0,0,0,0,1,0.0,1,2,1,50.0,2,0,0,0,0,0,0,0,0,2,2,42.0,1.45,100.0,61.0,62.0,8.0,9.0,12.0,9.0,31.0,4.0,4.0,0.0,0.0,0.0,634,881,72.0,19353,11314,80,81,98.8,283,287,98.6,268,510,52.5,0,0.0,0.0,0,8,0,0,0,373,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,2-yrs,400000,220000,333285,183307,452849,249067,Reserve,K,GK,36,France,Troyes
1815,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,25,1994,35,31,2680,29.8,9,4,8,1,2,6,0,0.3,0.13,0.44,0.27,0.4,11.6,10.1,2.5,12.7,0.39,0.09,0.48,0.34,0.43,Matches,29.8,22,16,6,11,5,4,20,20.0,16,564,126,22.3,45,294,225,27,5,0,22,9,31,36,0,,,,,,,,,,,,,,,,460,758,60.7,6761,1424,261,391,66.8,141,252,56.0,29,48,60.4,4,2.5,1.5,21,36,15,2,43,199,11730.76923076923,610000,6538.461538461538,340000,9774.23076923077,508260,5447.923076923077,283292,13280.673076923076,690595,7402.346153846154,384922,3-yrs,1830000,1020000,1524780,849877,2071784,1154765,Starter,F,CF,27,Benin,Brest
1816,Mason Mount,eng ENG,MFFW,Chelsea,eng Premier League,21,1999,36,32,2890,32.1,6,5,5,1,1,2,0,0.19,0.16,0.34,0.16,0.31,6.8,6.0,7.8,13.8,0.21,0.24,0.45,0.19,0.43,Matches,32.1,75,44,25,33,17,21,70,30.0,49,685,205,29.9,141,326,218,47,2,0,45,36,111,15,0,,,,,,,,,,,,,,,,1548,1881,82.3,27434,7401,763,849,89.9,541,626,86.4,199,301,66.1,5,7.8,-2.8,90,144,58,7,182,105,106169.19230769233,5520798,58393.057692307695,3036439,88461.53846153847,4600000,48653.84615384616,2530000,120196.5,6250218,66108.07692307692,3437620,3-yrs,16562393,9109316,13800000,7590000,18750653,10312859,Starter,F,AM,23,England,Chelsea
1817,Lucas Moura,br BRA,FWMF,Tottenham,eng Premier League,27,1992,30,14,1411,15.7,3,4,3,0,0,1,0,0.19,0.26,0.45,0.19,0.45,2.2,2.2,2.3,4.5,0.14,0.14,0.29,0.14,0.29,Matches,15.7,34,22,11,19,4,9,30,30.0,21,269,65,24.2,69,129,71,18,1,0,17,20,54,11,0,,,,,,,,,,,,,,,,448,600,74.7,6841,1695,254,310,81.9,159,194,82.0,23,58,39.7,4,2.3,1.7,16,30,14,3,47,117,96013.8653846154,4992721,52853.78846153846,2748397,80000.0,4160000,44038.46153846154,2290000,108699.44230769233,5652371,59836.94230769231,3111521,3-yrs,14978164,8245191,12480000,6870000,16957113,9334564,Starter,F,RW,29,Brazil,Tottenham
1818,Lys Mousset,fr FRA,FWMF,Sheffield Utd,eng Premier League,24,1996,11,2,296,3.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.1,0.22,0.1,0.32,0.22,0.32,Matches,3.3,0,0,0,0,0,0,3,0.0,3,60,11,18.3,1,22,37,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,40,50,80.0,671,93,21,27,77.8,15,18,83.3,2,3,66.7,0,0.3,-0.3,3,5,0,0,3,224,29615.384615384617,1540000,23076.92307692308,1200000,24675.92307692308,1283148,19228.0,999856,33528.230769230766,1743468,26125.903846153848,1358547,1-yr,1540000,1200000,1283148,999856,1743468,1358547,Starter,F,CF,25,France,Salernitana
1819,João Moutinho,pt POR,MF,Wolves,eng Premier League,33,1986,33,28,2528,28.1,1,1,1,0,0,5,1,0.04,0.04,0.07,0.04,0.07,0.7,0.7,2.6,3.3,0.02,0.09,0.12,0.02,0.12,Matches,28.1,70,46,36,28,6,29,94,30.9,65,543,160,29.5,206,267,70,40,3,0,37,39,109,31,0,,,,,,,,,,,,,,,,1540,1817,84.8,30715,7297,537,586,91.6,718,787,91.2,253,382,66.2,1,2.6,-1.6,47,117,19,6,123,84,120017.34615384616,6240902,66009.53846153847,3432496,100000.0,5200000,55000.0,2860000,135874.3076923077,7065464,74730.86538461539,3886005,1-yr,6240902,3432496,5200000,2860000,7065464,3886005,Reserve,M,CM,35,Portugal,Wolverhampton
1820,Samuel Moutoussamy,cd COD,FW,Nantes,fr Ligue 1,23,1996,1,1,82,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.12,0.0,0.12,0.12,0.12,Matches,0.9,0,0,0,0,0,0,1,0.0,1,27,4,14.8,3,14,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,26,30,86.7,461,33,8,8,100.0,16,20,80.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,362,4038.4615384615386,210000,2307.692307692308,120000,3364.903846153846,174975,1922.8076923076924,99986,4572.038461538462,237746,2612.596153846154,135855,3-yrs,630000,360000,524924,299957,713237,407564,Starter,M,CM,25,Democratic Republic of the Congo,Nantes
1823,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,22,1997,28,21,1677,18.6,3,1,3,0,0,5,0,0.16,0.05,0.21,0.16,0.21,2.3,2.3,1.5,3.8,0.12,0.08,0.2,0.12,0.2,Matches,18.6,47,20,16,24,7,21,45,46.7,24,278,78,28.1,73,135,70,40,2,0,38,28,75,47,1,,,,,,,,,,,,,,,,891,1144,77.9,16725,6573,381,461,82.6,388,464,83.6,114,167,68.3,1,1.5,-0.5,10,60,17,6,96,69,50000.0,2600000,26538.46153846154,1380000,41660.65384615384,2166354,22112.19230769231,1149834,56606.11538461538,2943518,30044.78846153846,1562329,2-yrs,5200000,2760000,4332707,2299668,5887036,3124658,Starter,D,RB,24,France,Leipzig
1824,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,21,1999,28,18,1672,18.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.5,0.05,0.03,0.08,0.05,0.08,Matches,18.6,34,18,22,7,5,11,41,26.8,30,198,51,25.8,103,56,39,31,4,0,27,23,57,50,0,,,,,,,,,,,,,,,,817,1023,79.9,13892,4404,397,458,86.7,347,421,82.4,62,105,59.0,0,0.5,-0.5,7,47,17,6,69,383,9807.692307692309,510000,7692.307692307692,400000,8171.903846153846,424939,6409.326923076923,333285,11103.5,577382,8708.634615384615,452849,3-yrs,1530000,1200000,1274816,999856,1732147,1358547,Starter,D,RB,22,Turkey,Sassuolo
1825,Florian Müller,de GER,GK,Freiburg,de Bundesliga,22,1997,31,31,2790,31.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,31.0,0,0,0,0,0,0,2,0.0,2,2,0,0.0,2,0,0,0,0,0,0,1,1,4,0,46.0,1.48,152.0,110.0,71.1,11.0,8.0,12.0,6.0,19.4,3.0,2.0,1.0,0.0,33.3,914,1338,68.3,27516,17236,130,130,100.0,481,487,98.8,300,715,42.0,0,0.0,0.0,1,22,3,0,0,372,5192.307692307692,270000,2692.3076923076924,140000,4326.307692307692,224968,2243.269230769231,116650,5878.326923076923,305673,3048.019230769231,158497,4-yrs,1080000,560000,899870,466599,1222692,633988,Starter,K,GK,24,Germany,Stuttgart
1827,Thomas Müller,de GER,MF,Bayern Munich,de Bundesliga,30,1989,32,31,2674,29.7,11,19,10,1,1,0,0,0.37,0.64,1.01,0.34,0.98,7.1,6.4,11.5,17.9,0.24,0.39,0.63,0.21,0.6,Matches,29.7,53,33,16,20,17,21,74,28.4,53,664,220,33.1,108,308,248,49,3,0,46,18,71,20,0,,,,,,,,,,,,,,,,1132,1528,74.1,19519,5212,557,695,80.1,429,552,77.7,112,179,62.6,19,11.5,7.5,90,95,62,21,133,3,288461.53846153844,15000000,152884.61538461538,7950000,240349.90384615384,12498195,127385.44230769233,6624043,326573.73076923075,16981834,173084.07692307694,9000372,2-yrs,30000000,15900000,24996389,13248086,33963669,18000745,Starter,F,SS,32,Germany,Bayern Munich
1829,Marshall Munetsi,zw ZIM,MFDF,Reims,fr Ligue 1,24,1996,27,21,1928,21.4,1,0,1,0,0,7,1,0.05,0.0,0.05,0.05,0.05,0.8,0.8,0.2,0.9,0.04,0.01,0.04,0.04,0.04,Matches,21.4,42,28,26,12,4,14,38,36.8,24,296,72,24.3,128,134,34,50,25,2,25,34,76,102,2,,,,,,,,,,,,,,,,726,858,84.6,15355,3101,219,244,89.8,357,404,88.4,136,190,71.6,0,0.2,-0.2,8,43,5,2,42,483,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Reserve,M,DM,25,Zimbabwe,Reims
1830,Iker Muniain,es ESP,MFFW,Athletic Club,es La Liga,27,1992,28,23,1943,21.6,5,3,5,0,0,1,0,0.23,0.14,0.37,0.23,0.37,3.9,3.9,3.0,6.9,0.18,0.14,0.32,0.18,0.32,Matches,21.6,30,19,8,18,4,9,32,28.1,23,275,86,31.3,45,128,102,17,0,0,17,14,44,2,0,,,,,,,,,,,,,,,,860,1051,81.8,14991,4461,431,475,90.7,306,371,82.5,105,164,64.0,3,3.0,0.0,36,93,42,4,117,80,84615.38461538461,4400000,40576.92307692308,2110000,70502.63461538461,3666137,33809.21153846154,1758079,95794.96153846152,4981338,45938.03846153846,2388778,3-yrs,13200000,6330000,10998411,5274238,14944014,7166334,Starter,F,LW,29,Spain,Athletic Club
1831,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,22,1997,16,14,1210,13.4,0,1,0,0,0,6,0,0.0,0.07,0.07,0.0,0.07,0.3,0.3,0.6,0.9,0.02,0.05,0.07,0.02,0.07,Matches,13.4,24,14,14,6,4,9,20,45.0,11,158,48,30.4,73,60,25,20,1,0,19,8,32,44,1,,,,,,,,,,,,,,,,510,748,68.2,10133,4237,188,220,85.5,243,324,75.0,73,173,42.2,1,0.6,0.4,7,36,12,7,40,269,19038.46153846154,990000,9230.76923076923,480000,15863.096153846154,824881,7691.192307692308,399942,21553.865384615383,1120801,10450.365384615385,543419,3-yrs,2970000,1440000,2474643,1199827,3362403,1630256,Reserve,D,LB,24,Spain,Real Sociedad
1833,Luis Muriel,co COL,FW,Atalanta,it Serie A,29,1991,36,16,1436,16.0,22,7,20,2,3,0,0,1.38,0.44,1.82,1.25,1.69,16.1,13.8,4.9,18.7,1.01,0.3,1.31,0.87,1.17,Matches,16.0,20,12,6,5,9,6,24,25.0,18,279,73,26.2,29,111,139,16,0,0,16,7,27,7,0,,,,,,,,,,,,,,,,510,724,70.4,8418,2226,268,315,85.1,180,246,73.2,48,113,42.5,7,4.9,2.1,45,38,35,4,75,147,44423.07692307692,2310000,34615.38461538462,1800000,37013.88461538462,1924722,28841.98076923077,1499783,50292.36538461538,2615203,39188.84615384616,2037820,2-yrs,4620000,3600000,3849444,2999567,5230405,4075640,Reserve,F,CF,30,Colombia,Atalanta
1834,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,28,1992,31,31,2699,30.0,2,0,2,0,0,11,1,0.07,0.0,0.07,0.07,0.07,0.5,0.5,0.2,0.6,0.02,0.01,0.02,0.02,0.02,Matches,30.0,47,31,38,8,1,17,35,48.6,18,293,115,39.2,185,104,4,49,18,0,31,33,80,138,1,,,,,,,,,,,,,,,,1427,1586,90.0,33639,8095,269,294,91.5,817,871,93.8,332,406,81.8,0,0.2,-0.2,2,49,2,0,43,139,44038.46153846154,2290000,21153.846153846152,1100000,36693.42307692308,1908058,17625.653846153848,916534,49856.92307692308,2592560,23948.75,1245335,1-yr,2290000,1100000,1908058,916534,2592560,1245335,Reserve,D,CB,29,Colombia,Celta Vigo
1835,Vedat Muriqi,xk KVX,FW,Lazio,it Serie A,26,1994,27,7,832,9.2,1,0,1,0,0,1,0,0.11,0.0,0.11,0.11,0.11,4.6,4.6,0.3,4.9,0.5,0.03,0.53,0.5,0.53,Matches,9.2,4,3,1,2,1,0,7,0.0,7,143,37,25.9,11,64,68,10,1,0,9,2,6,20,0,,,,,,,,,,,,,,,,177,251,70.5,2636,394,106,144,73.6,51,68,75.0,12,20,60.0,0,0.3,-0.3,5,12,5,0,19,77,88076.92307692308,4580000,42307.69230769231,2200000,73386.82692307692,3816115,35251.32692307692,1833069,99713.84615384616,5185120,47897.480769230766,2490669,1-yr,4580000,2200000,3816115,1833069,5185120,2490669,Starter,F,CF,27,Kosovo,Mallorca
1836,Jacob Murphy,eng ENG,DFMF,Newcastle Utd,eng Premier League,25,1995,26,17,1626,18.1,2,3,2,0,0,3,0,0.11,0.17,0.28,0.11,0.28,1.2,1.2,2.4,3.6,0.07,0.13,0.2,0.07,0.2,Matches,18.1,49,35,32,14,3,29,54,53.7,25,351,95,27.1,181,114,56,41,5,0,36,20,69,34,0,,,,,,,,,,,,,,,,416,608,68.4,7545,3364,188,224,83.9,159,220,72.3,59,128,46.1,3,2.4,0.6,18,26,28,10,44,339,30004.32692307692,1560225,16617.78846153846,864125,25000.0,1300000,13846.153846153846,720000,33968.57692307692,1766366,18813.365384615383,978295,6-yrs,9361353,5184749,7800000,4320000,10598195,5869770,Reserve,F,RW,26,England,Newcastle
1837,Nicola Murru,it ITA,DF,Torino,it Serie A,25,1994,14,7,569,6.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.6,0.07,0.02,0.09,0.07,0.09,Matches,6.3,13,11,5,4,4,2,6,33.3,4,88,30,34.1,33,28,27,21,1,1,20,6,19,20,0,,,,,,,,,,,,,,,,237,351,67.5,4268,1700,107,122,87.7,102,136,75.0,25,77,32.5,0,0.1,-0.1,2,18,7,4,21,259,25000.0,1300000,13461.53846153846,700000,20830.32692307692,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,3-yrs,3900000,2100000,3249531,1749747,4415277,2377457,Starter,D,LB,27,Italy,Sampdoria
1841,Yunus Musah,us USA,MF,Valencia,es La Liga,17,2002,32,17,1530,17.0,1,0,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,0.7,0.7,0.8,1.5,0.04,0.04,0.09,0.04,0.09,Matches,17.0,23,11,12,5,6,7,23,30.4,16,287,69,24.0,76,115,96,32,0,0,32,8,31,18,0,,,,,,,,,,,,,,,,331,443,74.7,5194,872,185,221,83.7,114,153,74.5,21,40,52.5,0,0.8,-0.8,9,10,13,3,17,200,28846.153846153848,1500000,13846.153846153846,720000,24034.98076923077,1249819,11536.78846153846,599913,32657.365384615383,1698183,15675.53846153846,815128,5-yrs,7500000,3600000,6249097,2999567,8490917,4075640,Starter,F,RW,19,United States,Valencia
1842,Jamal Musiala,de GER,FWMF,Bayern Munich,de Bundesliga,17,2003,26,7,881,9.8,6,1,6,0,0,0,0,0.61,0.1,0.72,0.61,0.72,3.1,3.1,0.9,4.0,0.31,0.09,0.41,0.31,0.41,Matches,9.8,26,15,2,12,12,4,19,21.1,15,221,83,37.6,39,100,82,24,2,0,22,22,48,3,0,,,,,,,,,,,,,,,,369,435,84.8,5638,1157,190,216,88.0,135,158,85.4,24,30,80.0,1,0.9,0.1,9,24,13,1,38,21,96153.84615384616,5000000,50961.53846153846,2650000,80116.63461538461,4166065,42461.807692307695,2208014,108857.92307692308,5660612,57694.69230769231,3000124,5-yrs,25000000,13250000,20830324,11040072,28303058,15000620,Reserve,F,AM,18,Germany,Bayern Munich
